,Unnamed: 0,Unnamed: 0.1,month,town,flat_type,block,street_name,storey_range,floor_area_sqm,flat_model,lease_commence_date,remaining_lease,resale_price,resale_price_norm,year,remaining_lease_years,address,latitude,longitude,mrt_dist,mrt_station,no_of_mrt_within_1km,bus_dist,road_name,bus_stop_code,no_of_bus_within_1km,school_dist,school_name,school_zone,school_type,school_level,school_sap,school_ip,no_of_schools_within_1km
7986,7986,72242,2020-06,SENGKANG,4 ROOM,403D,FERNVALE LANE,10 TO 12,92.0,Premium Apartment,2004,,390000.0,12.87390202,2020,2020,403D FERNVALE LANE Singapore,1.3883967,103.87316820000001,0.5303843485041543,Fernvale,1,0.09704954610917567,Fernvale Lane,67281,6,0.19162667351374926,FERNVALE PRIMARY SCHOOL,NORTH,GOVERNMENT SCHOOL,PRIMARY,No,No,1
7987,7987,72243,2020-06,SENGKANG,4 ROOM,416A,FERNVALE LINK,13 TO 15,93.0,Model A,2016,1138.0,432000.0,12.97618087,2020,2020,416A FERNVALE LINK Singapore,1.3905946000000002,103.8798287,0.17328921538645317,Layar,3,0.15960685591946303,Sengkang West Ave,67479,4,0.1547791069678904,PEI HWA SECONDARY SCHOOL,NORTH,GOVERNMENT SCHOOL,SECONDARY,No,No,4
7988,7988,72244,2020-06,SENGKANG,4 ROOM,416A,FERNVALE LINK,19 TO 21,93.0,Model A,2016,1137.0,415000.0,12.9360338,2020,2020,416A FERNVALE LINK Singapore,1.3905946000000002,103.8798287,0.17328921538645317,Layar,3,0.15960685591946303,Sengkang West Ave,67479,4,0.1547791069678904,PEI HWA SECONDARY SCHOOL,NORTH,GOVERNMENT SCHOOL,SECONDARY,No,No,4
7989,7989,72245,2020-06,SENGKANG,4 ROOM,414B,FERNVALE LINK,19 TO 21,93.0,Model A,2016,1137.0,450000.0,13.01700286,2020,2020,414B FERNVALE LINK Singapore,1.3900331,103.87962440000001,0.23851856072779595,Layar,4,0.22585628903751206,Sengkang West Ave,67479,5,0.13063360813116062,PEI HWA SECONDARY SCHOOL,NORTH,GOVERNMENT SCHOOL,SECONDARY,No,No,3
7990,7990,72246,2020-06,SENGKANG,4 ROOM,416B,FERNVALE LINK,13 TO 15,93.0,Model A,2016,1137.0,420000.0,12.94800999,2020,2020,416B FERNVALE LINK Singapore,1.3905228,103.8803694,0.18403304056033848,Layar,3,0.16339179286572356,Sengkang West Ave,67479,4,0.2125198329867197,PEI HWA SECONDARY SCHOOL,NORTH,GOVERNMENT SCHOOL,SECONDARY,No,No,3
7991,7991,72247,2020-06,SENGKANG,4 ROOM,416B,FERNVALE LINK,01 TO 03,93.0,Model A,2016,1137.0,382000.0,12.85317589,2020,2020,416B FERNVALE LINK Singapore,1.3905228,103.8803694,0.18403304056033848,Layar,3,0.16339179286572356,Sengkang West Ave,67479,4,0.2125198329867197,PEI HWA SECONDARY SCHOOL,NORTH,GOVERNMENT SCHOOL,SECONDARY,No,No,3
7992,7992,72248,2020-06,SENGKANG,4 ROOM,415C,FERNVALE LINK,01 TO 03,93.0,Model A,2016,1137.0,370000.0,12.82125828,2020,2020,415C FERNVALE LINK Singapore,1.3895201000000001,103.8805629,0.29756886875803723,Layar,3,0.27676534906292616,Sengkang West Ave,67479,4,0.24683756910311025,PEI HWA SECONDARY SCHOOL,NORTH,GOVERNMENT SCHOOL,SECONDARY,No,No,3
7993,7993,72249,2020-06,SENGKANG,4 ROOM,416B,FERNVALE LINK,16 TO 18,93.0,Model A,2016,1137.0,460000.0,13.03898177,2020,2020,416B FERNVALE LINK Singapore,1.3905228,103.8803694,0.18403304056033848,Layar,3,0.16339179286572356,Sengkang West Ave,67479,4,0.2125198329867197,PEI HWA SECONDARY SCHOOL,NORTH,GOVERNMENT SCHOOL,SECONDARY,No,No,3
7994,7994,72250,2020-06,SENGKANG,4 ROOM,440B,FERNVALE LINK,19 TO 21,92.0,Model A,2015,1131.0,435000.0,12.98310131,2020,2020,440B FERNVALE LINK Singapore,1.3935128,103.8781745,0.2558226477981202,Layar,4,0.21508650932508677,Sengkang West Way,67569,7,0.35689984941079067,SENGKANG GREEN PRIMARY SCHOOL,EAST,GOVERNMENT SCHOOL,PRIMARY,No,No,3
7995,7995,72251,2020-06,SENGKANG,4 ROOM,470A,FERNVALE LINK,07 TO 09,93.0,Model A,2016,1145.0,440000.0,12.99453001,2020,2020,470A FERNVALE LINK Singapore,1.3963872,103.8794633,0.291195745311301,Kupang,1,0.04744636417764781,Sengkang West Way,67551,5,0.1535654156596114,FERN GREEN PRIMARY SCHOOL,EAST,GOVERNMENT SCHOOL,PRIMARY,No,No,1
7996,7996,72252,2020-06,SENGKANG,4 ROOM,468B,FERNVALE LINK,04 TO 06,93.0,Model A,2016,1144.0,415000.0,12.9360338,2020,2020,468B FERNVALE LINK Singapore,1.3967296,103.8782427,0.30140618827780785,Thanggam,2,0.14000759229515833,Sengkang West Way,67551,4,0.20553637974744005,FERN GREEN PRIMARY SCHOOL,EAST,GOVERNMENT SCHOOL,PRIMARY,No,No,1
7997,7997,72253,2020-06,SENGKANG,4 ROOM,416C,FERNVALE LINK,19 TO 21,93.0,Model A,2016,1137.0,442000.0,12.99906516,2020,2020,416C FERNVALE LINK Singapore,1.3898643,103.8797571,0.25486434001286634,Layar,3,0.2404981837285233,Sengkang West Ave,67479,5,0.14969713525241368,PEI HWA SECONDARY SCHOOL,NORTH,GOVERNMENT SCHOOL,SECONDARY,No,No,3
7998,7998,72254,2020-06,SENGKANG,4 ROOM,414B,FERNVALE LINK,10 TO 12,93.0,Model A,2016,1136.0,430000.0,12.97154049,2020,2020,414B FERNVALE LINK Singapore,1.3900331,103.87962440000001,0.23851856072779595,Layar,4,0.22585628903751206,Sengkang West Ave,67479,5,0.13063360813116062,PEI HWA SECONDARY SCHOOL,NORTH,GOVERNMENT SCHOOL,SECONDARY,No,No,3
7999,7999,72255,2020-06,SENGKANG,4 ROOM,440A,FERNVALE LINK,19 TO 21,92.0,Model A,2015,1130.0,445000.0,13.00582956,2020,2020,440A FERNVALE LINK Singapore,1.3933103,103.87874090000001,0.19283618196257574,Layar,4,0.20317674946472278,Sengkang West Ave,67471,5,0.3390330372924947,PEI HWA SECONDARY SCHOOL,NORTH,GOVERNMENT SCHOOL,SECONDARY,No,No,3
8000,8000,72256,2020-06,SENGKANG,4 ROOM,415B,FERNVALE LINK,13 TO 15,93.0,Model A,2016,1136.0,440000.0,12.99453001,2020,2020,415B FERNVALE LINK Singapore,1.389669,103.8801605,0.2753046925710782,Layar,3,0.2572294762169528,Sengkang West Ave,67479,4,0.1991421554225936,PEI HWA SECONDARY SCHOOL,NORTH,GOVERNMENT SCHOOL,SECONDARY,No,No,3
8001,8001,72257,2020-06,SENGKANG,4 ROOM,430D,FERNVALE LINK,25 TO 27,92.0,Model A,2015,,440000.0,12.99453001,2020,2020,430D FERNVALE LINK Singapore,1.3948433,103.8780388,0.3700349706981638,Fernvale,3,0.11773993026818762,Sengkang West Way,67569,8,0.3756442314476308,FERN GREEN PRIMARY SCHOOL,EAST,GOVERNMENT SCHOOL,PRIMARY,No,No,1
8002,8002,72258,2020-06,SENGKANG,4 ROOM,415C,FERNVALE LINK,19 TO 21,93.0,Model A,2016,1136.0,460000.0,13.03898177,2020,2020,415C FERNVALE LINK Singapore,1.3895201000000001,103.8805629,0.29756886875803723,Layar,3,0.27676534906292616,Sengkang West Ave,67479,4,0.24683756910311025,PEI HWA SECONDARY SCHOOL,NORTH,GOVERNMENT SCHOOL,SECONDARY,No,No,3
8003,8003,72259,2020-06,SENGKANG,4 ROOM,416C,FERNVALE LINK,16 TO 18,93.0,Model A,2016,1136.0,432000.0,12.97618087,2020,2020,416C FERNVALE LINK Singapore,1.3898643,103.8797571,0.25486434001286634,Layar,3,0.2404981837285233,Sengkang West Ave,67479,5,0.14969713525241368,PEI HWA SECONDARY SCHOOL,NORTH,GOVERNMENT SCHOOL,SECONDARY,No,No,3
8004,8004,72260,2020-06,SENGKANG,4 ROOM,415B,FERNVALE LINK,13 TO 15,93.0,Model A,2016,1135.0,468000.0,13.05622357,2020,2020,415B FERNVALE LINK Singapore,1.389669,103.8801605,0.2753046925710782,Layar,3,0.2572294762169528,Sengkang West Ave,67479,4,0.1991421554225936,PEI HWA SECONDARY SCHOOL,NORTH,GOVERNMENT SCHOOL,SECONDARY,No,No,3
8005,8005,72261,2020-06,SENGKANG,4 ROOM,406B,FERNVALE RD,10 TO 12,90.0,Premium Apartment,2004,1004.0,371000.0,12.82395734,2020,2020,406B FERNVALE RD Singapore,1.3886418,103.8742705,0.4369285306879798,Fernvale,2,0.1577040804813082,Fernvale Lane,67289,6,0.1504068326477484,FERNVALE PRIMARY SCHOOL,NORTH,GOVERNMENT SCHOOL,PRIMARY,No,No,1
8006,8006,72262,2020-06,SENGKANG,4 ROOM,406C,FERNVALE RD,19 TO 21,91.0,Premium Apartment,2004,1004.0,400000.0,12.89921983,2020,2020,406C FERNVALE RD Singapore,1.3888260000000001,103.87455250000001,0.4037624305679729,Fernvale,2,0.16872148982894397,Fernvale Lane,67289,6,0.14326335991008277,FERNVALE PRIMARY SCHOOL,NORTH,GOVERNMENT SCHOOL,PRIMARY,No,No,1
8007,8007,72263,2020-06,SENGKANG,4 ROOM,453B,FERNVALE RD,10 TO 12,92.0,Model A,2015,1132.0,420000.0,12.94800999,2020,2020,453B FERNVALE RD Singapore,1.3938878000000001,103.875434,0.22557961456808395,Fernvale,3,0.21680437071380892,Sengkang West Way,67569,8,0.15464011525746496,SENGKANG GREEN PRIMARY SCHOOL,EAST,GOVERNMENT SCHOOL,PRIMARY,No,No,3
8008,8008,72264,2020-06,SENGKANG,4 ROOM,409B,FERNVALE RD,22 TO 24,95.0,Premium Apartment,2004,1004.0,380000.0,12.84792653,2020,2020,409B FERNVALE RD Singapore,1.3895959999999998,103.876855,0.27904296768179865,Fernvale,2,0.15846605265153904,Sengkang West Ave,67489,10,0.19508127931190794,PEI HWA SECONDARY SCHOOL,NORTH,GOVERNMENT SCHOOL,SECONDARY,No,No,3
8009,8009,72265,2020-06,SENGKANG,4 ROOM,436B,FERNVALE RD,07 TO 09,96.0,Model A,2010,1067.0,405000.0,12.91164235,2020,2020,436B FERNVALE RD Singapore,1.3928181999999998,103.87656650000001,0.09388516050682469,Fernvale,3,0.18960039935926265,Sengkang West Ave,67481,6,0.16421646629131204,SENGKANG GREEN PRIMARY SCHOOL,EAST,GOVERNMENT SCHOOL,PRIMARY,No,No,4
8010,8010,72266,2020-06,SENGKANG,4 ROOM,453C,FERNVALE RD,13 TO 15,92.0,Model A,2015,1131.0,455000.0,13.028052699999998,2020,2020,453C FERNVALE RD Singapore,1.393398,103.87486059999999,0.21702150334259906,Fernvale,3,0.2219195775443872,Sengkang West Way,67571,9,0.10023995130341873,SENGKANG GREEN PRIMARY SCHOOL,EAST,GOVERNMENT SCHOOL,PRIMARY,No,No,3
8011,8011,72267,2020-06,SENGKANG,4 ROOM,410C,FERNVALE RD,13 TO 15,95.0,Premium Apartment,2012,1099.0,425000.0,12.95984445,2020,2020,410C FERNVALE RD Singapore,1.3900337,103.8764759,0.22365189306125804,Fernvale,2,0.1272317601991221,Sengkang West Ave,67489,8,0.22370137495925654,PEI HWA SECONDARY SCHOOL,NORTH,GOVERNMENT SCHOOL,SECONDARY,No,No,3
8012,8012,72268,2020-06,SENGKANG,4 ROOM,435B,FERNVALE RD,16 TO 18,94.0,Premium Apartment,2013,1106.0,418800.0,12.94514876,2020,2020,435B FERNVALE RD Singapore,1.393283,103.876665,0.1462406569592264,Fernvale,3,0.1999784737214927,Sengkang West Way,67569,7,0.19119863167029158,SENGKANG GREEN PRIMARY SCHOOL,EAST,GOVERNMENT SCHOOL,PRIMARY,No,No,4
8013,8013,72269,2020-06,SENGKANG,4 ROOM,435A,FERNVALE RD,01 TO 03,94.0,Premium Apartment,2013,1105.0,425000.0,12.95984445,2020,2020,435A FERNVALE RD Singapore,1.3934423999999999,103.8761325,0.15731828983268623,Fernvale,3,0.20310858475478763,Sengkang West Way,67569,8,0.1515097488997672,SENGKANG GREEN PRIMARY SCHOOL,EAST,GOVERNMENT SCHOOL,PRIMARY,No,No,4
8014,8014,72270,2020-06,SENGKANG,4 ROOM,453C,FERNVALE RD,04 TO 06,92.0,Model A,2015,1130.0,409000.0,12.92147044,2020,2020,453C FERNVALE RD Singapore,1.393398,103.87486059999999,0.21702150334259906,Fernvale,3,0.2219195775443872,Sengkang West Way,67571,9,0.10023995130341873,SENGKANG GREEN PRIMARY SCHOOL,EAST,GOVERNMENT SCHOOL,PRIMARY,No,No,3
8015,8015,72271,2020-06,SENGKANG,4 ROOM,410B,FERNVALE RD,07 TO 09,95.0,Premium Apartment,2012,1098.0,396000.0,12.88916949,2020,2020,410B FERNVALE RD Singapore,1.389584,103.8761505,0.2725687896515348,Fernvale,2,0.1888596990954254,Sengkang West Ave,67489,8,0.25133888531318455,FERNVALE PRIMARY SCHOOL,NORTH,GOVERNMENT SCHOOL,PRIMARY,No,No,2
8016,8016,72272,2020-06,SENGKANG,4 ROOM,447A,JLN KAYU,13 TO 15,94.0,Model A,2013,1109.0,420000.0,12.94800999,2020,2020,447A JLN KAYU Singapore,1.3922492,103.8725797,0.4093717419802861,Fernvale,2,0.09731906904534615,Jln Kayu,68029,11,0.2838090797717533,SENGKANG GREEN PRIMARY SCHOOL,EAST,GOVERNMENT SCHOOL,PRIMARY,No,No,2
8017,8017,72273,2020-06,SENGKANG,4 ROOM,446B,JLN KAYU,16 TO 18,93.0,Model A,2013,1109.0,430000.0,12.97154049,2020,2020,446B JLN KAYU Singapore,1.391792,103.87334399999999,0.3248114291718255,Fernvale,2,0.16678745647141632,Jln Kayu,68029,8,0.21364009432041445,SENGKANG GREEN PRIMARY SCHOOL,EAST,GOVERNMENT SCHOOL,PRIMARY,No,No,3
8018,8018,72274,2020-06,SENGKANG,4 ROOM,156,RIVERVALE CRES,16 TO 18,91.0,Model A,2005,1016.0,375000.0,12.834681300000002,2020,2020,156 RIVERVALE CRES Singapore,1.3910197,103.9075567,0.18850788518177833,Rumbia,2,0.11951102235316009,Rivervale Cres,67671,12,0.42781456430191406,RIVERVALE PRIMARY SCHOOL,NORTH,GOVERNMENT SCHOOL,PRIMARY,No,No,3
8019,8019,72275,2020-06,SENGKANG,4 ROOM,180C,RIVERVALE CRES,13 TO 15,93.0,Model A,2015,1127.0,392000.0,12.87901712,2020,2020,180C RIVERVALE CRES Singapore,1.3895416,103.9096411,0.4676016834663989,Rumbia,1,0.11942789431996029,Rivervale Cres,67661,11,0.5916064694276192,MEE TOH SCHOOL,NORTH,GOVERNMENT-AIDED SCH,PRIMARY,No,No,3
8020,8020,72276,2020-06,SENGKANG,4 ROOM,150,RIVERVALE CRES,04 TO 06,90.0,Model A,2005,1016.0,370000.0,12.82125828,2020,2020,150 RIVERVALE CRES Singapore,1.3924541000000001,103.9060434,0.10076915218240809,Rumbia,2,0.1304428483544158,Rivervale Cres,67671,9,0.20217044638138199,RIVERVALE PRIMARY SCHOOL,NORTH,GOVERNMENT SCHOOL,PRIMARY,No,No,2
8021,8021,72277,2020-06,SENGKANG,4 ROOM,178A,RIVERVALE CRES,13 TO 15,93.0,Model A,2015,1127.0,400000.0,12.89921983,2020,2020,178A RIVERVALE CRES Singapore,1.3891201000000002,103.9096637,0.4876497022203111,Bakau,2,0.10096892121751175,Rivervale Cres,67661,10,0.6384651039466832,MEE TOH SCHOOL,NORTH,GOVERNMENT-AIDED SCH,PRIMARY,No,No,2
8022,8022,72278,2020-06,SENGKANG,4 ROOM,180C,RIVERVALE CRES,16 TO 18,93.0,Model A,2015,1127.0,398888.0,12.89643595,2020,2020,180C RIVERVALE CRES Singapore,1.3895416,103.9096411,0.4676016834663989,Rumbia,1,0.11942789431996029,Rivervale Cres,67661,11,0.5916064694276192,MEE TOH SCHOOL,NORTH,GOVERNMENT-AIDED SCH,PRIMARY,No,No,3
8023,8023,72279,2020-06,SENGKANG,4 ROOM,178B,RIVERVALE CRES,10 TO 12,93.0,Model A,2015,1126.0,388000.0,12.86876062,2020,2020,178B RIVERVALE CRES Singapore,1.3885857,103.9101848,0.5340139853872465,Bakau,2,0.1594444165483613,Rivervale Cres,67661,10,0.705681440239405,MEE TOH SCHOOL,NORTH,GOVERNMENT-AIDED SCH,PRIMARY,No,No,3
8024,8024,72280,2020-06,SENGKANG,4 ROOM,157B,RIVERVALE CRES,16 TO 18,90.0,Premium Apartment,2003,989.0,367500.0,12.8144786,2020,2020,157B RIVERVALE CRES Singapore,1.3876110000000001,103.908128,0.30566208889713914,Bakau,2,0.06337095244825658,Sengkang East Dr,67521,8,0.5088585510668923,NORTH SPRING PRIMARY SCHOOL,NORTH,GOVERNMENT SCHOOL,PRIMARY,No,No,2
8025,8025,72281,2020-06,SENGKANG,4 ROOM,151,RIVERVALE CRES,13 TO 15,91.0,Model A,2005,1015.0,388000.0,12.86876062,2020,2020,151 RIVERVALE CRES Singapore,1.392068,103.905923,0.0573274996450936,Rumbia,2,0.11351275845842508,Rivervale Dr,67221,8,0.212221662016956,RIVERVALE PRIMARY SCHOOL,NORTH,GOVERNMENT SCHOOL,PRIMARY,No,No,2
8026,8026,72282,2020-06,SENGKANG,4 ROOM,193,RIVERVALE DR,16 TO 18,91.0,Model A,2001,,360000.0,12.79385931,2020,2020,193 RIVERVALE DR Singapore,1.3935452,103.9019381,0.20438320124612352,Compassvale,2,0.08808473049126356,Punggol Rd,65059,5,0.2082282329381525,CHIJ ST. JOSEPH'S CONVENT,NORTH,GOVERNMENT-AIDED SCH,SECONDARY,No,No,1
8027,8027,72283,2020-06,SENGKANG,4 ROOM,116B,RIVERVALE DR,10 TO 12,95.0,Model A,2000,950.0,370000.0,12.82125828,2020,2020,116B RIVERVALE DR Singapore,1.382059,103.902366,0.21228667468470752,Kangkar,2,0.16557723373933128,Rivervale Dr,67151,5,0.3428750004898958,NORTH VISTA SECONDARY SCHOOL,NORTH,GOVERNMENT SCHOOL,SECONDARY,No,No,2
8028,8028,72284,2020-06,SENGKANG,4 ROOM,188D,RIVERVALE DR,16 TO 18,95.0,Model A,2000,950.0,366000.0,12.81038861,2020,2020,188D RIVERVALE DR Singapore,1.3950117,103.9038348,0.379610777131822,Compassvale,1,0.16306386621566527,Punggol Rd,65069,8,0.2108928925364864,RIVERVALE PRIMARY SCHOOL,NORTH,GOVERNMENT SCHOOL,PRIMARY,No,No,2
8029,8029,72285,2020-06,SENGKANG,4 ROOM,131,RIVERVALE ST,10 TO 12,93.0,Model A2,1999,937.0,348000.0,12.75995776,2020,2020,131 RIVERVALE ST Singapore,1.3896541,103.9031162,0.31199877963521866,Bakau,4,0.09590278305975383,Sengkang East Way,67119,7,0.24385086930739688,CHIJ ST. JOSEPH'S CONVENT,NORTH,GOVERNMENT-AIDED SCH,SECONDARY,No,No,1
8030,8030,72286,2020-06,SENGKANG,4 ROOM,114,RIVERVALE WALK,04 TO 06,102.0,Model A,1998,931.0,372500.0,12.82799232,2020,2020,114 RIVERVALE WALK Singapore,1.3840428999999999,103.90107330000001,0.12117731040167162,Kangkar,3,0.0814423992129372,Punggol Rd,65029,6,0.3642525048830391,SENG KANG SECONDARY SCHOOL,NORTH,GOVERNMENT SCHOOL,SECONDARY,No,No,4
8031,8031,72287,2020-06,SENGKANG,4 ROOM,271C,SENGKANG CTRL,07 TO 09,93.0,Premium Apartment,2010,1069.0,550000.0,13.21767356,2020,2020,271C SENGKANG CTRL Singapore,1.3850848999999998,103.894541,0.26800564425910706,Buangkok,1,0.12630894969349934,Sengkang East Ave,67269,8,0.2836892843748676,NORTH VISTA PRIMARY SCHOOL,NORTH,GOVERNMENT SCHOOL,PRIMARY,No,No,2
8032,8032,72288,2020-06,SENGKANG,4 ROOM,272A,SENGKANG CTRL,10 TO 12,90.0,Premium Apartment,2009,1064.0,535000.0,13.19002203,2020,2020,272A SENGKANG CTRL Singapore,1.385281,103.893953,0.2633963895902298,Buangkok,1,0.15688923987041659,Sengkang East Ave,67269,10,0.33943763446953956,NORTH VISTA PRIMARY SCHOOL,NORTH,GOVERNMENT SCHOOL,PRIMARY,No,No,3
8033,8033,72289,2020-06,SENGKANG,4 ROOM,281B,SENGKANG EAST AVE,07 TO 09,92.0,Premium Apartment,2015,1133.0,575000.0,13.26212532,2020,2020,281B SENGKANG EAST AVE Singapore,1.3857632,103.8920607,0.20623007352712694,Renjong,2,0.09398534111493881,Sengkang East Rd,67461,15,0.24973834846448348,PALM VIEW PRIMARY SCHOOL,NORTH,GOVERNMENT SCHOOL,PRIMARY,No,No,3
8034,8034,72290,2020-06,SENGKANG,4 ROOM,281B,SENGKANG EAST AVE,04 TO 06,92.0,Premium Apartment,2015,1131.0,545000.0,13.20854107,2020,2020,281B SENGKANG EAST AVE Singapore,1.3857632,103.8920607,0.20623007352712694,Renjong,2,0.09398534111493881,Sengkang East Rd,67461,15,0.24973834846448348,PALM VIEW PRIMARY SCHOOL,NORTH,GOVERNMENT SCHOOL,PRIMARY,No,No,3
8035,8035,72291,2020-06,SENGKANG,4 ROOM,200A,SENGKANG EAST RD,01 TO 03,90.0,Model A,2001,963.0,375000.0,12.834681300000002,2020,2020,200A SENGKANG EAST RD Singapore,1.387159,103.8918851,0.15390640519254478,Renjong,2,0.08303084568324767,Sengkang East Ave,67331,13,0.24814498946660407,NAN CHIAU HIGH SCHOOL,NORTH,GOVERNMENT-AIDED SCH,SECONDARY,Yes,No,2
8036,8036,72292,2020-06,SENGKANG,4 ROOM,121D,SENGKANG EAST WAY,07 TO 09,90.0,Model A,2000,953.0,346000.0,12.75419405,2020,2020,121D SENGKANG EAST WAY Singapore,1.3858111000000002,103.905495,0.24801405040998492,Bakau,2,0.08688998231511974,Sengkang East Dr,67511,9,0.2410545965065424,NORTH SPRING PRIMARY SCHOOL,NORTH,GOVERNMENT SCHOOL,PRIMARY,No,No,2
8037,8037,72293,2020-06,SENGKANG,4 ROOM,439B,SENGKANG WEST AVE,01 TO 03,94.0,Model A,2011,1077.0,380000.0,12.84792653,2020,2020,439B SENGKANG WEST AVE Singapore,1.3920568000000002,103.8782654,0.19549168669437036,Layar,4,0.09276084977523849,Sengkang West Ave,67481,7,0.1997003535806751,PEI HWA SECONDARY SCHOOL,NORTH,GOVERNMENT SCHOOL,SECONDARY,No,No,3
8038,8038,72294,2020-06,SENGKANG,4 ROOM,469B,SENGKANG WEST WAY,13 TO 15,93.0,Model A,2016,1144.0,395000.0,12.88664104,2020,2020,469B SENGKANG WEST WAY Singapore,1.3958542999999999,103.8775179,0.27145188510694046,Thanggam,2,0.07453071172786693,Sengkang West Way,67561,6,0.32814644282121447,FERN GREEN PRIMARY SCHOOL,EAST,GOVERNMENT SCHOOL,PRIMARY,No,No,1
8039,8039,72295,2020-06,SENGKANG,4 ROOM,433A,SENGKANG WEST WAY,04 TO 06,93.0,Model A,2014,1123.0,385000.0,12.86099861,2020,2020,433A SENGKANG WEST WAY Singapore,1.3949334,103.8774685,0.34142530153217515,Thanggam,2,0.053668703156820555,Sengkang West Way,67569,8,0.37354397868538447,SENGKANG GREEN PRIMARY SCHOOL,EAST,GOVERNMENT SCHOOL,PRIMARY,No,No,2
8040,8040,72296,2020-06,SENGKANG,4 ROOM,469A,SENGKANG WEST WAY,22 TO 24,93.0,Model A,2016,1144.0,460000.0,13.03898177,2020,2020,469A SENGKANG WEST WAY Singapore,1.3959613000000002,103.8780162,0.31041906785051826,Thanggam,2,0.1283513581490383,Sengkang West Way,67561,5,0.27899209766638067,FERN GREEN PRIMARY SCHOOL,EAST,GOVERNMENT SCHOOL,PRIMARY,No,No,1
8041,8041,72297,2020-06,SENGKANG,4 ROOM,469A,SENGKANG WEST WAY,25 TO 27,93.0,Model A,2016,1144.0,460000.0,13.03898177,2020,2020,469A SENGKANG WEST WAY Singapore,1.3959613000000002,103.8780162,0.31041906785051826,Thanggam,2,0.1283513581490383,Sengkang West Way,67561,5,0.27899209766638067,FERN GREEN PRIMARY SCHOOL,EAST,GOVERNMENT SCHOOL,PRIMARY,No,No,1
8042,8042,72298,2020-06,SENGKANG,5 ROOM,335B,ANCHORVALE CRES,10 TO 12,112.0,Premium Apartment,2015,1136.0,588888.0,13.28599129,2020,2020,335B ANCHORVALE CRES Singapore,1.3986947,103.88852390000001,0.18321863040621417,Farmway,2,0.043277077310560304,Anchorvale Cres,67691,7,0.43400204736326253,SPRINGDALE PRIMARY SCHOOL,EAST,GOVERNMENT SCHOOL,PRIMARY,No,No,3
8043,8043,72299,2020-06,SENGKANG,5 ROOM,335A,ANCHORVALE CRES,01 TO 03,111.0,Premium Apartment,2015,1135.0,560000.0,13.23569206,2020,2020,335A ANCHORVALE CRES Singapore,1.3985576000000002,103.8891727,0.1534054104868305,Farmway,2,0.04938704473521756,Anchorvale Cres,67699,9,0.4032539565391386,SPRINGDALE PRIMARY SCHOOL,EAST,GOVERNMENT SCHOOL,PRIMARY,No,No,3
8044,8044,72300,2020-06,SENGKANG,5 ROOM,320D,ANCHORVALE DR,13 TO 15,110.0,Improved,2002,977.0,523000.0,13.16733674,2020,2020,320D ANCHORVALE DR Singapore,1.390908,103.891812,0.41618309078580756,Sengkang,2,0.11837667370503474,Anchorvale Dr,67351,5,0.15027405263080607,NAN CHIAU PRIMARY SCHOOL,NORTH,GOVERNMENT-AIDED SCH,PRIMARY,No,No,3
8045,8045,72301,2020-06,SENGKANG,5 ROOM,311A,ANCHORVALE LANE,04 TO 06,112.0,Premium Apartment,2002,976.0,377000.0,12.84000047,2020,2020,311A ANCHORVALE LANE Singapore,1.3909799999999999,103.884141,0.24819613664337498,Tongkang,4,0.04753742392748417,Sengkang East Ave,67321,2,0.35117062060228893,ANCHOR GREEN PRIMARY SCHOOL,NORTH,GOVERNMENT SCHOOL,PRIMARY,No,No,1
8046,8046,72302,2020-06,SENGKANG,5 ROOM,333C,ANCHORVALE LINK,04 TO 06,112.0,Improved,2015,1130.0,545000.0,13.20854107,2020,2020,333C ANCHORVALE LINK Singapore,1.3945557,103.89075090000001,0.34056417304084435,Farmway,3,0.08400092335348629,Sengkang East Way,67391,8,0.12750399388205222,SPRINGDALE PRIMARY SCHOOL,EAST,GOVERNMENT SCHOOL,PRIMARY,No,No,3
8047,8047,72303,2020-06,SENGKANG,5 ROOM,332A,ANCHORVALE LINK,10 TO 12,112.0,Improved,2015,1129.0,555000.0,13.22672339,2020,2020,332A ANCHORVALE LINK Singapore,1.3952303999999998,103.8910639,0.302185353808597,Farmway,3,0.11625218614126656,Sengkang East Way,67391,8,0.15659566371570777,SPRINGDALE PRIMARY SCHOOL,EAST,GOVERNMENT SCHOOL,PRIMARY,No,No,3
8048,8048,72304,2020-06,SENGKANG,5 ROOM,332C,ANCHORVALE LINK,10 TO 12,112.0,Improved,2015,,575000.0,13.26212532,2020,2020,332C ANCHORVALE LINK Singapore,1.3951513,103.89140649999999,0.29569811013971165,Cheng Lim,2,0.09955952346076653,Sengkang East Way,67391,9,0.19300465485906318,SPRINGDALE PRIMARY SCHOOL,EAST,GOVERNMENT SCHOOL,PRIMARY,No,No,3
8049,8049,72305,2020-06,SENGKANG,5 ROOM,309C,ANCHORVALE RD,16 TO 18,111.0,Premium Apartment,2002,979.0,425000.0,12.95984445,2020,2020,309C ANCHORVALE RD Singapore,1.3908493,103.8858527,0.14794607004758348,Tongkang,3,0.04865263862614932,Anchorvale Rd,65801,1,0.1605017123101637,ANCHOR GREEN PRIMARY SCHOOL,NORTH,GOVERNMENT SCHOOL,PRIMARY,No,No,1
